delivery_id,order_id,store_id,rider_id,order_ts,pickup_ts,delivery_ts,promised_mins,actual_mins,pick_pack_mins,distance_km,is_late,is_rainy
D00058567,O00021528,S034,R146,2026-01-27 19:31:55,2026-01-27 19:35:55,2026-01-27 19:48:07,40,16.2,4,3.77,0,0
D00058571,O00021529,S034,R140,2026-01-28 17:16:02,2026-01-28 17:24:02,2026-01-28 17:58:20,40,55.4,8,3.45,1,Yes
D00058573,O00021530,S034,R045,2026-01-28 21:08:46,2026-01-28 21:11:46,2026-01-28 21:50:16,40,60.2,3,3.73,1,Yes
D00058575,O00021531,S034,R025,2026-01-28 20:10:00,2026-01-28 20:18:00,2026-01-28 20:59:36,40,71.1,8,2.66,1,1
D00058581,O00021533,S034,R156,2026-01-28 22:13:26,2026-01-28 22:17:26,2026-01-28 22:57:32,40,61.2,4,3.41,1,1
D00058586,O00021534,S034,R169,2026-01-28 15:18:41,2026-01-28 15:23:41,2026-01-28 16:15:29,40,79.2,5,3.19,1,Yes
D00058588,O00021535,S034,R145,2026-01-28 10:41:20,2026-01-28 10:46:20,2026-01-28 11:24:26,40,68.1,5,4.06,1,1
D00058590,O00021536,S034,R057,2026-01-29 19:31:43,2026-01-29 19:37:43,2026-01-29 20:18:31,40,62.7,6,4.23,1,1
D00058591,O00021537,S034,R184,2026-01-29 11:30:14,2026-01-29 11:32:14,2026-01-29 12:20:50,40,77.4,2,3.26,1,Yes
D00058592,O00021538,S034,R010,2026-01-29 22:20:01,2026-01-29 22:26:01,2026-01-29 23:10:55,40,79.9,6,3.42,1,1
D00058594,O00021539,S034,R027,2026-01-30 22:01:31,2026-01-30 22:05:31,2026-01-30 22:50:31,40,67.5,4,3.48,1,1
D00058598,O00021540,S034,R079,2026-01-30 11:07:41,2026-01-30 11:13:41,2026-01-30 11:57:23,40,65.6,6,3.07,1,Yes
D00058600,O00021542,S034,R008,2026-01-30 08:47:40,2026-01-30 08:50:40,2026-01-30 09:35:46,40,67,3,3.4,1,1
D00058604,O00021543,S034,R193,2026-01-31 05:13:27,2026-01-31 05:17:27,2026-01-31 05:40:27,40,27,4,3.85,0,0
D00058606,O00021544,S034,R116,2026-01-31 17:21:21,2026-01-31 17:24:21,2026-01-31 17:44:15,40,22.9,3,3.86,0,0
D00058608,O00021545,S034,R084,2026-01-31 22:28:50,2026-01-31 22:32:50,2026-01-31 22:53:08,40,24.3,4,3.35,0,No
D00058612,O00021546,S034,R101,2026-01-31 08:29:02,2026-01-31 08:33:02,2026-01-31 09:02:44,40,33.7,4,3.51,0,No
D00058614,O00021547,S034,R044,2026-01-31 07:20:16,2026-01-31 07:28:16,2026-01-31 07:47:10,40,26.9,8,2.98,0,0
D00058615,O00021548,S034,R172,2026-02-01 21:45:49,2026-02-01 21:40:49,2026-02-01 22:20:49,40,35,6,3.27,0,No
D00058620,O00021549,S034,R114,2026-02-01 21:55:21,2026-02-01 21:57:21,2026-02-01 22:31:39,40,36.3,2,3.35,0,No
D00058623,O00021550,S034,R070,2026-02-01 23:19:54,2026-02-01 23:21:54,2026-02-01 23:37:18,40,17.4,2,3.63,0,0
D00058626,O00021551,S034,R183,2026-02-01 16:41:04,2026-02-01 16:43:04,2026-02-01 17:09:40,40,28.6,2,3.31,0,0
D00058629,O00021552,S034,R003,2026-02-01 08:29:47,2026-02-01 08:36:47,2026-02-01 08:57:53,40,28.1,7,3.38,0,0
D00058634,O00021553,S034,R189,2026-02-01 11:27:38,2026-02-01 11:31:38,2026-02-01 11:51:32,40,23.9,4,3.68,0,0
D00058636,O00021554,S034,R015,2026-02-01 11:05:47,2026-02-01 11:10:47,2026-02-01 11:26:29,40,20.7,5,3.06,0,No
D00058638,O00021555,S034,R174,2026-02-01 14:44:10,2026-02-01 14:51:10,2026-02-01 15:15:22,40,31.2,7,3.63,0,No
D00058639,O00021556,S034,R094,2026-02-02 08:06:24,2026-02-02 08:10:24,2026-02-02 08:59:12,40,75.5,4,4.22,1,1
D00058643,O00021557,S034,R103,2026-02-02 19:23:51,2026-02-02 19:30:51,2026-02-02 20:13:45,40,79.1,7,2.96,1,Yes
D00058646,O00021558,S034,R037,2026-02-02 18:49:04,2026-02-02 18:54:04,2026-02-02 19:34:04,40,-64.3,5,3.36,1,1
D00058650,O00021559,S034,R001,2026-02-03 22:37:43,2026-02-03 22:44:43,2026-02-03 23:34:37,40,75.5,7,3.22,1,Yes
D00058651,O00021560,S034,R020,2026-02-03 21:47:39,2026-02-03 21:54:39,2026-02-03 22:48:21,40,81.6,7,4.17,1,1
D00058655,O00021561,S034,R143,2026-02-03 10:35:15,2026-02-03 10:40:15,2026-02-03 11:10:33,40,49.6,5,2.06,1,1
D00058656,O00021562,S034,R067,2026-02-04 15:28:56,2026-02-04 15:30:56,2026-02-04 16:14:44,40,62.1,2,3.61,1,1
D00058660,O00021563,S034,R026,2026-02-04 12:40:38,2026-02-04 12:43:38,2026-02-04 13:13:02,40,42.7,3,3.14,1,1
D00058665,O00021565,S034,R032,2026-02-04 19:02:39,2026-02-04 19:09:39,2026-02-04 19:45:39,40,58.2,7,4.71,1,Yes
D00058669,O00021566,S034,R017,2026-02-04 22:42:37,2026-02-04 22:46:37,2026-02-04 23:44:07,40,81.9,4,3.35,1,Yes
D00058670,O00021567,S034,R071,2026-02-05 21:40:20,2026-02-05 21:45:20,2026-02-05 22:24:02,40,59.5,5,3.04,1,Yes
D00058673,O00021568,S034,R101,2026-02-05 09:07:07,2026-02-05 09:14:07,2026-02-05 10:01:25,40,86.8,7,2.58,1,1
D00058677,O00021569,S034,R057,2026-02-05 15:41:56,2026-02-05 15:49:56,2026-02-05 16:35:56,40,77.4,8,2.79,1,1
D00058679,O00021570,S034,R127,2026-02-06 18:05:27,2026-02-06 18:13:27,2026-02-06 18:46:39,40,61.7,8,4.04,1,1
D00058684,O00021571,S034,R052,2026-02-06 09:12:55,2026-02-06 09:19:55,2026-02-06 09:48:13,40,47.6,7,4.06,1,1
D00058687,O00021572,S034,R123,2026-02-06 20:43:16,2026-02-06 20:47:16,2026-02-06 21:22:28,40,60.9,4,3.55,1,1
D00058688,O00021573,S034,R163,2026-02-07 16:19:11,2026-02-07 16:22:11,2026-02-07 17:06:47,40,65.7,3,2.73,1,Yes
D00058690,O00021574,S034,R185,2026-02-07 10:31:55,2026-02-07 10:39:55,2026-02-07 11:13:19,40,66,8,3.98,1,Yes
D00058694,O00021575,S034,R108,2026-02-07 20:27:40,2026-02-07 20:30:40,2026-02-07 21:27:10,40,92.3,3,3.46,1,1
D00058695,O00021576,S034,R051,2026-02-07 13:22:01,2026-02-07 13:27:01,2026-02-07 14:00:43,40,61.3,5,3.15,1,1
D00058703,O00021578,S034,R139,2026-02-07 19:46:01,2026-02-07 19:52:01,2026-02-07 20:42:37,40,84.9,6,3.46,1,1
D00058706,O00021579,S034,R101,2026-02-07 09:03:00,2026-02-07 09:09:00,2026-02-07 09:36:54,40,50.8,6,4.32,1,1
D00058708,O00021580,S034,R009,2026-02-08 18:15:08,2026-02-08 18:21:08,2026-02-08 19:00:14,40,70,6,4.18,1,1
D00058711,O00021581,S034,R038,2026-02-08 22:26:27,2026-02-08 22:30:27,2026-02-08 23:05:09,40,58.6,4,3.04,1,Yes
D00058714,O00021582,S034,R002,2026-02-08 18:09:24,2026-02-08 18:15:24,2026-02-08 19:03:06,40,79.6,6,2.49,1,1
D00058715,O00021583,S034,R083,2026-02-08 14:39:40,2026-02-08 14:43:40,2026-02-08 15:18:10,40,54.2,4,3.87,1,1
D00058720,O00021584,S034,R151,2026-02-08 07:10:11,2026-02-08 07:12:11,2026-02-08 08:00:11,40,68.3,2,3.61,1,Yes
D00058721,O00021585,S034,R200,2026-02-09 15:10:08,2026-02-09 15:05:08,2026-02-09 15:29:02,40,18.9,6,3.33,0,No
D00058722,O00021586,S034,R121,2026-02-09 22:18:15,2026-02-09 22:20:15,2026-02-09 22:53:15,40,35,2,3.4,0,No
D00058725,O00021587,S034,R082,2026-02-09 09:30:18,2026-02-09 09:34:18,2026-02-09 09:50:12,40,19.9,4,3.5,0,0
D00058733,O00021589,S034,R171,2026-02-09 13:54:30,2026-02-09 14:01:30,2026-02-09 14:29:12,40,34.7,7,3.95,0,0
D00058734,O00021590,S034,R158,2026-02-10 14:15:38,2026-02-10 14:21:38,2026-02-10 14:55:44,40,61.5,6,3.3,1,Yes
D00058735,O00021591,S034,R005,2026-02-10 22:21:30,2026-02-10 22:24:30,2026-02-10 22:52:30,40,43.9,3,3.43,1,1
D00058738,O00021592,S034,R095,2026-02-10 08:08:02,2026-02-10 08:13:02,2026-02-10 08:46:32,40,50.8,5,3.03,1,1
D00058739,O00021593,S034,R071,2026-02-10 18:19:47,2026-02-10 18:22:47,2026-02-10 19:14:23,40,78.8,3,4.17,1,1
D00058743,O00021594,S034,R098,2026-02-10 12:53:22,2026-02-10 13:00:22,2026-02-10 13:28:34,40,52.7,7,3.7,1,1
D00058744,O00021595,S034,R025,2026-02-11 19:30:21,2026-02-11 19:32:21,2026-02-11 20:25:27,40,72,2,2.92,1,1
D00058745,O00021596,S034,R133,2026-02-11 19:53:22,2026-02-11 20:00:22,2026-02-11 20:48:34,40,83.4,7,3.75,1,1
D00058747,O00021597,S034,R185,2026-02-11 20:09:53,2026-02-11 20:13:53,2026-02-11 20:53:53,40,60.2,4,3.52,1,1
D00058749,O00021598,S034,R011,2026-02-12 22:02:21,2026-02-12 22:05:21,2026-02-12 22:29:45,40,27.4,3,3.63,0,0
D00058751,O00021599,S034,R025,2026-02-12 12:54:55,2026-02-12 13:01:55,2026-02-12 13:19:25,40,24.5,7,3.24,0,0
D00058754,O00021600,S034,R002,2026-02-12 13:06:21,2026-02-12 13:13:21,2026-02-12 13:41:03,40,34.7,7,3.2,0,0
D00058756,O00021601,S034,R004,2026-02-12 08:59:52,2026-02-12 08:54:52,2026-02-12 09:25:04,40,25.2,4,3.85,0,0
D00058759,O00021602,S034,R094,2026-02-12 19:04:28,2026-02-12 19:08:28,2026-02-12 19:32:10,40,27.7,4,3.92,0,0
D00058764,O00021603,S034,R164,2026-02-12 16:37:56,2026-02-12 16:44:56,2026-02-12 17:00:26,40,22.5,7,4.35,0,0
D00058766,O00021604,S034,R056,2026-02-12 22:13:52,2026-02-12 22:08:52,2026-02-12 22:53:28,40,39.6,2,3.29,0,No
D00058768,O00021605,S034,R101,2026-02-12 07:25:31,2026-02-12 07:32:31,2026-02-12 07:55:49,40,30.3,7,3.48,0,0
D00058769,O00021606,S034,R078,2026-02-13 17:11:53,2026-02-13 17:19:53,2026-02-13 17:51:23,40,54,8,2.91,1,1
D00058775,O00021608,S034,R140,2026-02-13 19:22:10,2026-02-13 19:25:10,2026-02-13 20:00:16,40,56,3,3.1,1,1
D00058779,O00021609,S034,R155,2026-02-14 07:16:49,2026-02-14 07:22:49,2026-02-14 07:48:25,40,44.3,6,4.02,1,1
D00058781,O00021610,S034,R103,2026-02-14 15:01:28,2026-02-14 15:07:28,2026-02-14 15:37:04,40,51.1,6,3.3,1,1
D00058784,O00021611,S034,R045,2026-02-14 19:57:23,2026-02-14 20:03:23,2026-02-14 20:40:17,40,62.4,6,4.04,1,1
D00058789,O00021612,S034,R158,2026-02-14 08:27:50,2026-02-14 08:31:50,2026-02-14 09:17:50,40,78.8,4,3.81,1,Yes
D00058790,O00021613,S034,R075,2026-02-14 21:26:22,2026-02-14 21:29:22,2026-02-14 22:03:16,40,50.2,3,2.44,1,1
D00058792,O00021614,S034,R074,2026-02-14 06:57:06,2026-02-14 07:01:06,2026-02-14 07:47:54,40,73.1,4,3.4,1,1
D00058797,O00021615,S034,R014,2026-02-14 07:15:35,2026-02-14 07:23:35,2026-02-14 08:02:41,40,72.3,8,2.93,1,1
D00058798,O00021616,S034,R135,2026-02-15 22:12:51,2026-02-15 22:17:51,2026-02-15 22:54:51,40,57.2,5,3.46,1,1
D00058801,O00021618,S034,R003,2026-02-15 20:39:35,2026-02-15 20:44:35,2026-02-15 21:36:17,40,75.1,5,3.13,1,Yes
D00058805,O00021619,S034,R091,2026-02-15 21:51:53,2026-02-15 21:54:53,2026-02-15 22:43:59,40,68,3,3.64,1,1
D00058815,O00021621,S034,R168,2026-02-15 20:51:09,2026-02-15 20:53:09,2026-02-15 21:40:33,40,,2,2.52,1,Yes
D00058819,O00021622,S034,R199,2026-02-15 19:54:08,2026-02-15 19:59:08,2026-02-15 20:42:08,40,66.4,5,3.08,1,1
D00058821,O00021623,S034,R091,2026-02-15 22:15:47,2026-02-15 22:21:47,2026-02-15 22:57:35,40,59.5,6,3.24,1,1
D00058826,O00021624,S034,R122,2026-02-16 18:38:58,2026-02-16 18:42:58,2026-02-16 19:47:58,40,102,4,3.84,1,Yes
D00058830,O00021625,S034,R052,2026-02-16 19:05:37,2026-02-16 19:12:37,2026-02-16 19:52:37,40,63.9,7,3.9,1,1
D00058838,O00021627,S034,R151,2026-02-16 19:25:33,2026-02-16 19:31:33,2026-02-16 19:55:45,40,41.7,6,3.44,1,1
D00058839,O00021628,S034,R149,2026-02-16 21:41:23,2026-02-16 21:43:23,2026-02-16 22:37:29,40,84.7,2,3.19,1,Yes
D00058843,O00021629,S034,R031,2026-02-16 17:08:23,2026-02-16 17:15:23,2026-02-16 17:44:59,40,57.6,7,3.32,1,1
D00058845,O00021630,S034,R190,2026-02-17 20:11:41,2026-02-17 20:15:41,2026-02-17 21:08:35,40,76.3,4,1.94,1,1
D00058847,O00021631,S034,R180,2026-02-17 08:01:39,2026-02-17 08:04:39,2026-02-17 08:42:39,40,59.1,3,2.79,1,1
D00058851,O00021632,S034,R165,2026-02-17 08:58:41,2026-02-17 09:00:41,2026-02-17 09:52:17,40,74.4,2,3,1,1
D00058852,O00021633,S034,R094,2026-02-17 08:07:37,2026-02-17 08:12:37,2026-02-17 08:37:25,40,43.5,5,2.18,1,1
D00058854,O00021634,S034,R015,2026-02-18 19:03:14,2026-02-18 19:07:14,2026-02-18 19:52:08,40,65.3,4,2.77,1,1
D00058858,O00021635,S034,R199,2026-02-18 09:42:05,2026-02-18 09:45:05,2026-02-18 10:21:29,40,54.4,3,3.09,1,1
D00058859,O00021636,S034,R014,2026-02-18 20:07:11,2026-02-18 20:13:11,2026-02-18 20:49:29,40,64,6,2.21,1,1
D00058861,O00021637,S034,R018,2026-02-18 07:20:14,2026-02-18 07:26:14,2026-02-18 08:12:44,40,81.2,6,4.01,1,1
D00058865,O00021638,S034,R086,2026-02-19 08:13:05,2026-02-19 08:08:05,2026-02-19 08:59:41,40,69.3,5,3.37,1,1
D00058868,O00021639,S034,R106,2026-02-19 10:22:35,2026-02-19 10:30:35,2026-02-19 11:07:05,40,70.5,8,4.21,1,Yes
D00058871,O00021640,S034,R130,2026-02-19 22:58:04,2026-02-19 23:01:04,2026-02-19 23:27:34,40,44.1,3,4.23,1,Yes
D00058873,O00021641,S034,R117,2026-02-19 20:50:07,2026-02-19 20:53:07,2026-02-19 21:33:43,40,66.4,3,3.15,1,1
D00058877,O00021642,S034,R079,2026-02-20 19:07:49,2026-02-20 19:15:49,2026-02-20 20:06:55,40,83.2,8,3.85,1,1
D00058878,O00021643,S034,R117,2026-02-20 20:57:14,2026-02-20 21:05:14,2026-02-20 21:40:32,40,58.5,8,3.57,1,1
D00058881,O00021644,S034,R098,2026-02-20 12:17:35,2026-02-20 12:22:35,2026-02-20 12:56:53,40,58.8,5,2.86,1,Yes
D00058882,O00021645,S034,R174,2026-02-20 06:40:18,2026-02-20 06:43:18,2026-02-20 07:20:18,40,63,3,3.52,1,1
D00058885,O00021646,S034,R120,2026-02-20 16:37:08,2026-02-20 16:45:08,2026-02-20 17:11:56,40,55.5,8,2.92,1,1
D00058887,O00021647,S034,R147,2026-02-21 14:29:25,2026-02-21 14:35:25,2026-02-21 15:16:49,40,68,6,3,1,1
D00058890,O00021648,S034,R166,2026-02-21 19:05:29,2026-02-21 19:13:29,2026-02-21 20:01:11,40,81.4,8,3.9,1,1
D00058891,O00021649,S034,R043,2026-02-21 20:34:27,2026-02-21 20:40:27,2026-02-21 21:14:45,40,56.2,6,3.65,1,Yes
D00058895,O00021650,S034,R155,2026-02-21 09:37:56,2026-02-21 09:44:56,2026-02-21 10:20:56,40,64.6,7,4.51,1,1
D00058897,O00021651,S034,R058,2026-02-22 09:29:23,2026-02-22 09:32:23,2026-02-22 10:03:41,40,34.3,3,3.48,0,0
D00058898,O00021652,S034,R152,2026-02-22 19:08:44,2026-02-22 19:13:44,2026-02-22 19:49:20,40,40.6,5,2.31,1,0
D00058903,O00021653,S034,R160,2026-02-22 22:52:47,2026-02-22 22:55:47,2026-02-22 23:24:17,40,31.5,3,4.48,0,0
D00058906,O00021654,S034,R198,2026-02-22 16:50:34,2026-02-22 16:53:34,2026-02-22 17:10:34,40,20,3,3.8,0,0
D00058910,O00021655,S034,R140,2026-02-22 11:32:43,2026-02-22 11:39:43,2026-02-22 11:55:37,40,22.9,7,3.69,0,0
D00058911,O00021656,S034,R084,2026-02-22 15:28:44,2026-02-22 15:30:44,2026-02-22 15:57:26,40,28.7,2,2.2,0,0
D00058913,O00021657,S034,R063,2026-02-23 21:51:15,2026-02-23 21:59:15,2026-02-23 22:39:09,40,73.3,8,3.39,1,1
D00058922,O00021659,S034,R096,2026-02-24 12:18:02,2026-02-24 12:21:02,2026-02-24 13:06:14,40,63.3,3,3.46,1,Yes
D00058926,O00021660,S034,R011,2026-02-24 20:47:07,2026-02-24 20:54:07,2026-02-24 21:35:07,40,74.6,7,3.24,1,1
D00058929,O00021661,S034,R150,2026-02-25 22:50:12,2026-02-25 22:54:12,2026-02-25 23:27:18,40,53.9,4,3.87,1,1
D00058930,O00021662,S034,R113,2026-02-25 20:01:22,2026-02-25 20:09:22,2026-02-25 20:51:10,40,73.4,8,3.22,1,1
D00058933,O00021663,S034,R100,2026-02-25 06:53:12,2026-02-25 06:55:12,2026-02-25 07:41:00,40,65.1,2,4.38,1,1
D00058938,O00021664,S034,R017,2026-02-25 18:10:15,2026-02-25 18:13:15,2026-02-25 18:53:45,40,56.7,3,3.34,1,Yes
D00058945,O00021666,S034,R195,2026-02-26 20:55:23,2026-02-26 20:59:23,2026-02-26 21:41:11,40,72.6,4,2.46,1,1
D00058949,O00021667,S034,R026,2026-02-26 15:39:05,2026-02-26 15:43:05,2026-02-26 16:15:47,40,57.9,4,4.15,1,1
D00058950,O00021668,S034,R074,2026-02-26 19:46:20,2026-02-26 19:54:20,2026-02-26 20:15:14,40,44.3,8,3.78,1,1
D00058953,O00021669,S034,R005,2026-02-26 00:59:27,2026-02-26 01:01:27,2026-02-26 01:24:33,40,36.2,2,2.62,0,Yes
D00058954,O00021670,S034,R065,2026-02-26 18:22:25,2026-02-26 18:30:25,2026-02-26 19:16:31,40,75.5,8,3.11,1,1
D00058956,O00021671,S034,R168,2026-02-27 08:33:59,2026-02-27 08:36:59,2026-02-27 08:55:47,40,21.8,3,3.33,0,0
D00058958,O00021672,S034,R163,2026-02-27 20:12:27,2026-02-27 20:14:27,2026-02-27 20:48:09,40,35.7,2,3.76,0,0
D00058963,O00021673,S034,R181,2026-02-27 18:29:58,2026-02-27 18:31:58,2026-02-27 19:01:22,40,31.4,2,3.36,0,0
D00058964,O00021674,S034,R183,2026-02-27 17:07:19,2026-02-27 17:11:19,2026-02-27 17:35:37,40,28.3,4,3.01,0,No
D00058969,O00021675,S034,R114,2026-02-27 19:06:02,2026-02-27 19:10:02,2026-02-27 19:37:56,40,31.9,4,3.98,0,0
D00058972,O00021676,S034,R149,2026-02-28 21:20:45,2026-02-28 21:26:45,2026-02-28 22:09:45,40,66,6,3.88,1,1
D00058977,O00021677,S034,R047,2026-02-28 08:34:19,2026-02-28 08:36:19,2026-02-28 09:11:37,40,49.4,2,2.98,1,Yes
D00058980,O00021678,S034,R023,2026-02-28 18:06:03,2026-02-28 18:12:03,2026-02-28 18:52:45,40,67.1,6,3.03,1,1
D00058983,O00021679,S034,R050,2026-02-28 00:31:04,2026-02-28 00:36:04,2026-02-28 01:02:10,40,47.8,5,3.6,1,Yes
D00058986,O00021680,S034,R013,2026-02-28 11:34:08,2026-02-28 11:42:08,2026-02-28 12:26:32,40,79.5,8,3.3,1,1
D00058988,O00021681,S034,R114,2026-02-28 20:46:06,2026-02-28 20:50:06,2026-02-28 21:37:06,40,77.9,4,3.14,1,1
D00058992,O00021682,S034,R087,2026-03-01 21:34:15,2026-03-01 21:40:15,2026-03-01 22:14:51,40,40.6,6,3.23,1,No
D00058999,O00021684,S034,R109,2026-03-01 11:08:27,2026-03-01 11:11:27,2026-03-01 11:29:21,40,20.9,3,3.03,0,0
D00059001,O00021685,S034,R195,2026-03-01 19:01:36,2026-03-01 19:04:36,2026-03-01 19:28:48,40,27.2,3,2.88,0,0
D00059004,O00021686,S034,R035,2026-03-01 20:03:24,2026-03-01 20:10:24,2026-03-01 20:32:12,40,28.8,7,3.63,0,0
D00059007,O00021687,S034,R064,2026-03-02 19:03:26,2026-03-02 19:08:26,2026-03-02 19:53:08,40,66.4,5,4.17,1,1
D00059012,O00021688,S034,R174,2026-03-02 16:59:32,2026-03-02 17:04:32,2026-03-02 17:34:26,40,54.4,5,2.84,1,1
D00059017,O00021689,S034,R198,2026-03-03 20:03:37,2026-03-03 20:07:37,2026-03-03 20:34:01,40,46.9,4,3.99,1,1
D00059021,O00021690,S034,R099,2026-03-03 08:19:34,2026-03-03 08:22:34,2026-03-03 08:55:46,40,48.1,3,3.97,1,Yes
D00059026,O00021691,S034,R200,2026-03-03 21:33:10,2026-03-03 21:39:10,2026-03-03 22:23:34,40,70.9,6,3.76,1,1
D00059031,O00021692,S034,R132,2026-03-03 07:54:04,2026-03-03 07:58:04,2026-03-03 08:25:46,40,44.8,4,2.71,1,Yes
D00059036,O00021693,S034,R032,2026-03-03 21:22:46,2026-03-03 21:29:46,2026-03-03 22:17:16,40,82.9,7,3.19,1,1
D00059042,O00021695,S034,R169,2026-03-04 12:08:20,2026-03-04 12:11:20,2026-03-04 12:42:38,40,34.3,3,3.88,0,0
D00059045,O00021696,S034,R033,2026-03-04 21:45:18,2026-03-04 21:49:18,2026-03-04 22:15:00,40,29.7,4,3.91,0,0
D00059046,O00021697,S034,R108,2026-03-05 10:01:20,2026-03-05 10:07:20,2026-03-05 10:37:44,40,56.7,6,3.31,1,1
D00059051,O00021698,S034,R042,2026-03-05 16:18:17,2026-03-05 16:23:17,2026-03-05 17:06:11,40,67.7,5,2.96,1,Yes
D00059055,O00021699,S034,R009,2026-03-05 15:36:38,2026-03-05 15:43:38,2026-03-05 16:20:38,40,58.9,7,3.15,1,Yes
D00059059,O00021700,S034,R069,2026-03-05 22:46:37,2026-03-05 22:50:37,2026-03-05 23:20:01,40,44.2,4,4.36,1,1
D00059061,O00021701,S034,R173,2026-03-05 20:30:23,2026-03-05 20:38:23,2026-03-05 21:05:17,40,52.1,8,3.16,1,Yes
D00059066,O00021702,S034,R156,2026-03-05 06:55:50,2026-03-05 06:57:50,2026-03-05 07:38:26,40,61.7,2,2.5,1,Yes
D00059067,O00021703,S034,R168,2026-03-05 22:58:37,2026-03-05 23:06:37,2026-03-05 23:34:25,40,56.2,8,1.73,1,Yes
D00059072,O00021705,S034,R198,2026-03-06 21:35:49,2026-03-06 21:40:49,2026-03-06 22:27:43,40,82.3,5,2.92,1,1
D00059074,O00021706,S034,R092,2026-03-06 19:40:19,2026-03-06 19:48:19,2026-03-06 20:29:55,40,77.8,8,3.23,1,1
D00059079,O00021708,S034,R176,2026-03-06 19:47:54,2026-03-06 19:50:54,2026-03-06 20:32:36,40,59.1,3,3.52,1,1
D00059083,O00021709,S034,R180,2026-03-06 21:18:19,2026-03-06 21:24:19,2026-03-06 22:16:43,40,80.9,6,3.41,1,1
D00059087,O00021710,S034,R041,2026-03-06 10:31:33,2026-03-06 10:39:33,2026-03-06 11:14:15,40,58.6,8,2.63,1,1
D00059089,O00021711,S034,R159,2026-03-07 19:32:32,2026-03-07 19:34:32,2026-03-07 20:04:38,40,42.4,2,4.18,1,1
D00059092,O00021712,S034,R036,2026-03-07 00:37:33,2026-03-07 00:39:33,2026-03-07 01:17:57,40,63.6,2,2.98,1,1
D00059095,O00021713,S034,R193,2026-03-07 22:21:21,2026-03-07 22:26:21,2026-03-07 23:09:27,40,75.4,5,3.98,1,1
D00059101,O00021715,S034,R199,2026-03-07 09:10:54,2026-03-07 09:18:54,2026-03-07 09:43:48,40,46.6,8,2.22,1,1
D00059102,O00021716,S034,R175,2026-03-07 10:03:23,2026-03-07 10:10:23,2026-03-07 10:48:05,40,71,7,2.95,1,Yes
D00059103,O00021717,S034,R116,2026-03-07 06:57:20,2026-03-07 07:05:20,2026-03-07 07:40:38,40,63.6,8,3.43,1,1
D00059104,O00021718,S034,R135,2026-03-07 19:22:59,2026-03-07 19:25:59,2026-03-07 20:16:35,40,76.7,3,3.74,1,1
D00059107,O00021719,S034,R077,2026-03-07 11:52:14,2026-03-07 11:55:14,2026-03-07 12:34:50,40,62.4,3,3.9,1,1
D00059108,O00021720,S034,R050,2026-03-07 19:00:52,2026-03-07 19:05:52,2026-03-07 19:41:40,40,58.2,5,3.79,1,Yes
D00059110,O00021721,S034,R091,2026-03-07 18:40:20,2026-03-07 18:45:20,2026-03-07 19:16:20,40,50,5,2.46,1,Yes
D00059112,O00021722,S034,R056,2026-03-07 18:46:53,2026-03-07 18:54:53,2026-03-07 19:26:23,40,53.5,8,3.36,1,Yes
D00059114,O00021723,S034,R170,2026-03-08 19:16:31,2026-03-08 19:23:31,2026-03-08 20:02:31,40,,7,2.71,1,1
D00059115,O00021724,S034,R102,2026-03-08 19:22:33,2026-03-08 19:24:33,2026-03-08 20:12:21,40,72.7,2,4.07,1,1
D00059116,O00021725,S034,R075,2026-03-08 15:17:13,2026-03-08 15:21:13,2026-03-08 15:56:25,40,60.6,4,2.5,1,1
D00059119,O00021726,S034,R129,2026-03-08 21:09:29,2026-03-08 21:13:29,2026-03-08 22:02:41,40,76.7,4,3.99,1,1
D00059120,O00021727,S034,R178,2026-03-08 06:37:54,2026-03-08 06:42:54,2026-03-08 07:15:18,40,57.9,5,3.39,1,1
D00059122,O00021728,S034,R080,2026-03-08 14:12:40,2026-03-08 14:15:40,2026-03-08 15:01:40,40,77.7,3,3.26,1,1
D00059127,O00021729,S034,R054,2026-03-08 21:14:41,2026-03-08 21:22:41,2026-03-08 21:55:11,40,61.4,8,4.37,1,1
D00059132,O00021730,S034,R095,2026-03-08 05:14:29,2026-03-08 05:22:29,2026-03-08 05:53:59,40,52.8,8,3.21,1,1
D00059134,O00021731,S034,R059,2026-03-08 21:24:32,2026-03-08 21:27:32,2026-03-08 22:10:08,40,65.6,3,3.94,1,Yes
D00059135,O00021732,S034,R160,2026-03-08 16:40:26,2026-03-08 16:44:26,2026-03-08 17:10:56,40,47.5,4,3.59,1,1
D00059136,O00021733,S034,R182,2026-03-08 19:07:47,2026-03-08 19:10:47,2026-03-08 19:53:11,40,65.7,3,4.02,1,1
D00059139,O00021734,S034,R094,2026-03-08 20:34:44,2026-03-08 20:36:44,2026-03-08 21:21:32,40,72.2,2,3.76,1,Yes
D00059144,O00021735,S034,R071,2026-03-08 18:32:50,2026-03-08 18:39:50,2026-03-08 19:36:44,40,97.9,7,2.17,1,1
D00059150,O00021737,S034,R094,2026-03-09 21:37:25,2026-03-09 21:39:25,2026-03-09 22:09:01,40,31.6,2,3.78,0,0
D00059155,O00021738,S034,R189,2026-03-09 19:02:23,2026-03-09 19:05:23,2026-03-09 19:30:47,40,28.4,3,2.61,0,0
D00059161,O00021740,S034,R008,2026-03-09 07:29:13,2026-03-09 07:35:13,2026-03-09 07:55:55,40,26.7,6,4.12,0,No
